u,v,length
68253247,68269309,89.216
68253247,68253254,88.386
68253247,68313869,67.738
68253247,68269288,174.459
68253254,68253265,198.613
68253254,68253247,88.386
68253254,68282034,206.434
68253265,68253267,385.959
68253265,68338890,92.181
68253265,68253254,198.613
68253267,68253265,385.959
68253267,68282039,138.289
68253267,3536526090,377.45899999999995
68253267,68179220,116.28099999999999
68254228,68254230,108.539
68254228,68242957,122.669
68254228,68169771,404.78000000000003
68254230,68254228,108.539
68254230,68254231,146.824
68254230,68298555,740.27
68254231,68254232,75.199
68254231,68298555,198.851
68254231,68254230,146.824
68254232,68210498,142.83
68254232,68254231,75.199
68257010,563288640,10.576
68257010,68374090,39.488
68257011,563288646,10.304
68257011,68257027,159.51
68257027,68196647,109.384
68257027,68257037,210.95100000000002
68257027,68257011,159.51
68257037,68196649,107.462
68257037,68332164,89.20899999999999
68257037,68257027,210.95100000000002
68258246,68204759,268.403
68258246,8316420994,4.47
68258246,68337609,105.93599999999999
68261077,68299196,64.223
68261077,8408792060,371.567
68261077,68169653,174.27200000000002
68261365,68188920,75.463
68261798,68281636,17.837
68261798,68320012,75.375
68262733,68368558,58.5
68262733,68368550,192.89600000000002
68262733,68281694,432.82700000000006
68265032,68250916,192.921
68265032,68198187,106.057
68265032,69616271,166.017
68269264,68294677,117.545
68269264,68233220,97.19
68269267,68352693,118.009
68269267,68233223,100.08
68269267,68269264,230.504
68269272,68314142,110.798
68269272,68269267,127.81700000000001
68269272,68233225,97.572
68269272,68269278,152.36599999999999
68269278,68428051,104.494
68269278,68269284,131.518
68269278,68270362,207.112
68269278,68269272,152.36599999999999
68269284,68269278,131.518
68269284,68277066,106.061
68269284,68206045,123.62
68269288,68206045,70.264
68269288,68296078,300.67
68269288,68270281,234.86100000000005
68269288,68253247,174.459
68269309,68253247,89.216
68269309,68338890,284.67
68269309,68213872,259.393
68270274,68270278,139.865
68270274,68270362,21.106
68270274,68444892,100.688
68270278,68270274,139.865
68270278,68277064,103.732
68270278,68206043,116.325
68270281,68215875,230.308
68270281,68206043,118.926
68270281,68269288,234.86100000000002
68270281,68270311,164.729
68270311,68313869,141.137
68270311,68270313,135.462
68270311,68270281,164.729
68270313,68385130,217.501
68270313,68294136,234.426
68270313,989551079,131.007
68270313,68270311,135.462
68270343,989551079,12.552
68270343,68407903,93.081
68270356,68270362,140.506
68270356,68233225,113.256
68270356,68314141,19.755
68270362,68270356,140.506
68270362,68270274,21.106
68270362,68269278,207.11199999999997
68271800,68271804,136.105
68271800,68176127,133.061
68271800,68210929,223.263
68271800,68294156,268.595
68271804,68271808,139.995
68271804,68271800,136.105
68271804,68334048,222.037
68271804,68334046,267.546
68271808,68271804,139.995
68271808,68358079,218.077
68271808,68271812,198.142
68271808,68355722,267.023
68271812,68271821,65.739
68271812,68271808,198.142
68271812,68443672,207.575
68271821,68271812,65.739
68271821,68410441,207.465
68271821,4270432368,235.64600000000002
68272683,68315374,127.497
68272683,68272695,203.611
68272683,69499965,118.09400000000001
68272695,68307832,127.285
68272695,68272683,203.611
68273874,68273917,349.781
68273874,68310362,38.754
68273874,68311171,78.147
68273917,68310362,57.876
68273917,68273874,349.781
68273917,68248429,16.926000000000002
68275254,4270432362,225.73
68275254,68208843,85.801
68275254,68439240,162.22199999999998
68275254,68429122,125.49300000000001
68275263,68178915,113.505
68275263,68207150,138.0
68275263,68199856,148.487
68275263,68199405,140.182
68275384,68275385,120.911
68275384,68293938,100.767
68275384,68242955,591.484
68275385,68275388,112.813
68275385,68275384,120.911
68275385,68293939,106.226
68275385,68322203,174.85500000000002
68275388,68275385,112.813
68275388,68459705,42.767
68275388,68211380,221.832
68275401,68196099,183.915
68275406,68275408,105.783
68275406,68196097,118.358
68275406,68277961,226.398
68275406,68277959,170.14
68275408,68275406,105.783
68275408,68361654,226.345
68275408,68293927,172.102
68277063,68277064,126.632
68277063,68294132,102.351
68277063,68180209,66.459
68277064,68270278,103.732
68277064,68277063,126.632
68277064,68444892,136.401
68277066,68269284,106.061
68277189,68277190,76.427
68277189,68216883,57.476
68277189,497398492,50.454
68277189,5424013812,66.04899999999999
68277190,68277189,76.427
68277190,68225794,168.68
68277190,5424013816,59.613
68277956,68277959,185.391
68277956,68373119,104.754
68277956,6305792941,171.293
68277959,68275406,170.14
68277959,68277956,185.391
68277959,68293927,104.436
68277959,68196094,118.987
68277961,68207743,269.07
68277961,68275406,226.398
68277961,68361654,105.783
68277961,68196101,118.385
68278209,68296813,124.523
68278218,68278220,91.967
68278220,68278218,91.967
68278220,68286883,99.085
68278220,3075942867,26.822
68278229,3075942867,17.416
68278229,68196330,50.568
68278229,3075942846,28.019000000000002
68278896,68352693,58.434
68278896,68278898,140.949
68278896,68314145,528.8370000000001
68278898,68314143,50.188
68278898,68314142,54.895
68278898,68278896,140.949
68278944,68339796,28.65
68278944,68363766,94.098
68278944,68278980,541.286
68278980,68368527,41.877
68278980,68339796,139.628
68278980,68278944,541.2860000000001
68279760,68164022,87.053
68279760,68279762,93.777
68279762,68188826,129.353
68279762,68279760,93.777
68279762,5850690838,224.642
68279762,68294120,239.547
68279766,68188826,56.327
68280241,68429122,223.336
68280241,4270432362,122.238
68280241,68196178,581.2249999999999
68280251,384327455,108.633
68280251,4270432368,203.638
68280251,68410441,232.962
68280261,68280263,84.647
68280261,4270432374,94.5
68280261,68446935,244.16199999999998
68280263,68280261,84.647
68280263,68211318,198.854
68280263,68280265,116.741
68280265,1280114455,92.389
68280265,68280263,116.741
68280265,68211322,160.004
68280278,1280114455,132.929
68280717,68280719,124.986
68280717,68325907,163.675
68280717,68334374,138.779
68280717,68168822,157.676
68280719,68280721,53.125
68280719,68280717,124.986
68280719,68313854,117.61099999999999
68280721,68280719,53.125
68280721,68409147,139.119
68280721,68184835,85.887
68280723,68280726,92.891
68280723,68184835,53.345
68280723,8407311648,230.233
68280726,68214207,292.76800000000003
68280726,68280723,92.891
68280726,68325917,215.779
68280726,68212391,221.29099999999997
68280751,68178830,189.574
68280751,7787778511,243.58000000000004
68280751,68280753,74.931
68280751,6715061026,113.967
68280753,68313582,304.669
68280753,68313549,328.717
68280753,68280751,74.931
68281636,68336548,144.08
68281636,68261798,17.837
68281636,68281694,393.2659999999999
68281694,68281636,393.266
68281694,68262733,432.827
68281694,68347029,278.416
68282034,68282039,465.83299999999997
68282034,68253254,206.434
68282034,471112873,169.327
68282039,68182175,125.953
68282039,68253267,138.289
68282039,6703419598,114.927
68282039,68282034,465.83299999999997
68282043,68182175,178.284
68282043,68296086,323.641
68282043,68319813,115.259
68282969,68338944,122.099
68282969,68282971,109.07300000000001
68282969,69499943,111.582
68282969,68196078,120.89299999999999
68282971,68282973,96.427
68282971,68282969,109.07300000000001
68282971,68196080,122.10399999999998
68282973,68238333,101.004
68282973,68307837,119.578
68282973,68282971,96.42699999999999
68282973,68196082,123.01
68285926,68285946,234.15900000000002
68285926,68294156,160.56900000000002
68285926,68294146,79.826
68285946,68285948,79.048
68285946,68285926,234.15900000000002
68285946,68294146,266.332
68285948,68285946,79.048
68285948,68355740,98.84899999999999
68285948,68361029,212.33800000000002
68286883,68306990,84.987
68286883,68286884,6.11
68286883,68278220,99.085
68286884,68306987,102.487
68286884,68286889,102.889
68286884,68286883,6.11
68286889,68307051,103.41
68286889,68286891,40.978
68286889,68286884,102.889
68286891,68293949,85.462
68286891,68286889,40.978
68286891,68286902,323.62600000000003
68286902,68196101,418.896
68286902,68148029,41.829
68286902,68286891,323.626
68293927,68277959,104.436
68293927,68275408,172.102
68293927,68373119,183.978
68293927,68293928,74.209
68293928,68293931,46.215
68293928,68293927,74.209
68293928,68211356,265.77
68293931,68293928,46.215
68293931,68293938,87.197
68293931,68294585,371.67499999999995
68293938,68293939,125.252
68293938,68275384,100.767
68293938,68305065,111.343
68293938,68293931,87.197
68293939,68293938,125.252
68293939,68275385,106.226
68293939,68310484,118.253
68293939,68211374,248.75600000000003
68293949,68215841,107.471
68293949,68286891,85.462
68293949,68306990,147.574
68293949,68196100,556.378
68294023,68294025,229.679
68294023,68317403,105.904
68294023,68188924,89.67
68294025,68294023,229.679
68294093,68214105,109.852
68294093,68310950,221.196
68294093,68249334,203.73899999999998
68294095,68245557,119.671
68294095,68317394,106.68100000000001
68294095,68310956,219.826
68294095,68294097,124.996
68294097,68323438,304.316
68294097,68166293,100.089
68294097,68310958,221.679
68294097,68294095,124.99600000000001
68294102,68418081,308.789
68294102,68191152,271.219
68294102,68245630,99.203
68294108,467852466,266.13
68294108,68214809,204.568
68294108,68213178,69.035
68294113,68214809,116.161
68294113,68233222,185.627
68294113,68294115,120.532
68294115,68367854,163.17299999999997
68294115,68294117,42.123999999999995
68294115,68294113,120.532
68294117,68444885,141.83
68294117,68294120,100.11399999999999
68294117,68294115,42.123999999999995
68294120,68279762,239.547
68294120,5416229337,25.323
68294120,68294117,100.114
68294128,68314140,128.664
68294128,68294130,128.97
68294128,1568252183,47.57899999999999
68294130,68444892,127.396
68294130,68180209,70.925
68294130,68294128,128.97
68294132,68365210,193.258
68294132,68206041,16.689
68294132,68277063,102.351
68294136,68204752,113.622
68294136,68270313,234.426
68294136,68294139,114.713
68294136,68215875,176.548
68294139,68294143,168.612
68294139,68294136,114.713
68294139,68270343,174.065
68294139,6958018023,123.729
68294143,68294139,168.612
68294143,68208825,249.748
68294143,68199405,140.783
68294146,68191127,115.543
68294146,68285946,266.332
68294146,68285926,79.826
68294156,68176125,143.256
68294156,68271800,268.595
68294156,68334046,124.961
68294156,68285926,160.56900000000002
68294161,68358081,303.661
68294161,68219059,32.257
68294161,68210929,204.016
68294585,68361654,105.013
68294585,68169769,279.572
68294585,68293931,371.675
68294661,68294677,391.51200000000006
68294677,68269264,117.545
68294677,68190251,85.797
68294677,68294661,391.51200000000006
68295225,68295227,86.867
68295225,68196528,134.153
68295225,68304705,110.248
68295225,68196612,127.37100000000001
68295227,68178036,88.683
68295227,68295225,86.867
68295227,68196619,148.582
68296078,68435902,149.599
68296078,68296083,148.635
68296078,68269288,300.66999999999996
68296083,68173972,100.3
68296083,68383195,95.702
68296083,68383193,130.181
68296083,68296078,148.635
68296085,68296086,100.284
68296085,68173972,241.481
68296085,6703419598,155.718
68296086,68196647,54.683
68296086,68296085,100.284
68296086,68282043,323.641
68296086,68433829,133.488
68296813,68337953,32.147
68296813,5416217262,114.164
68296813,68278209,124.523
68297408,68297410,63.409
68297408,68188933,94.756
68297408,68317338,95.656
68297408,69499879,97.522
68297410,68297408,63.409
68297410,68188935,73.686
68297410,68297414,26.654
68297414,68190687,93.908
68297414,68297410,26.654
68297414,68317340,71.0
68298193,68230580,16.988
68298193,68298204,198.667
68298193,68374090,221.84
68298204,68298208,122.094
68298204,68332181,377.007
68298204,68298193,198.667
68298208,68298204,122.094
68298208,68230608,206.3
68298208,68332181,447.61600000000004
68298411,68211372,300.739
68298411,68238358,107.343
68298555,68170310,51.024
68298555,68254231,198.851
68298555,68254230,740.27
68299022,68248759,218.818
68299065,5604330221,10.938
68299065,5604330225,26.893
68299171,68238672,105.9
68299171,68238681,259.37
68299171,68199230,106.783
68299173,68238672,123.64500000000001
68299173,68299178,89.364
68299173,68399082,169.533
68299178,68399109,141.38899999999998
68299178,68238716,257.529
68299178,68299173,89.364
68299196,68261077,64.223
68299196,68299216,77.572
68299196,68399109,134.27800000000002
68299216,68299196,77.572
68299216,68399145,397.70099999999996
68299216,68399109,94.523
68299528,68216902,158.125
68304705,4325936123,76.254
68304705,68295225,110.248
68304705,68178037,138.228
68304705,68196531,133.612
68304708,4325936123,13.436
68304708,68196535,158.773
68304708,68304717,138.581
68304717,68323897,70.908
68304717,68304708,138.581
68304717,68319632,162.39499999999998
68304717,68374077,76.91
68305065,68293938,111.343
68305065,68310484,135.806
68305065,68210723,168.339
68306491,68237646,303.67600000000004
68306491,68322150,249.386
68306491,68306550,446.25
68306550,68322150,130.55100000000002
68306550,68306491,446.2500000000001
68306987,68286884,102.487
68306990,68293949,147.574
68306990,68215831,113.416
68306990,68286883,84.987
68306998,5424220250,13.814
68306998,68337951,206.514
68306998,68307004,187.419
68307004,68306998,187.419
68307051,68286889,103.41
68307059,68307064,188.188
68307059,5424221547,20.64
68307059,5424220250,89.464
68307064,68307059,188.188
68307735,68212379,249.06100000000004
68307735,68374066,15.955
68307735,68374063,95.41
68307832,68272695,127.285
68307832,68238358,102.857
68307832,68186091,189.845
68307832,68315374,206.714
68307835,68238339,104.316
68307835,68307837,116.533
68307835,68186091,127.434
68307835,68451487,204.42399999999998
68307837,68238336,106.764
68307837,68282973,119.578
68307837,68307835,116.533
68310358,68310362,116.318
68310362,68273917,57.876
68310362,68310358,116.318
68310362,68273874,38.754000000000005
68310484,68211373,151.633
68310484,68305065,135.806
68310484,68293939,118.253
68310950,68214107,110.755
68310950,1088565476,44.893
68310950,68294093,221.196
68310950,68249346,224.47000000000003
68310952,68310954,49.147
68310952,68214107,70.877
68310952,68213748,112.865
68310954,68310956,122.574
68310954,68310952,49.147
68310954,68245557,221.026
68310956,68310958,119.841
68310956,68310954,122.574
68310956,68213751,114.047
68310956,68294095,219.82600000000002
68310958,68237149,89.459
68310958,68310956,119.841
68310958,68432326,60.501
68310958,68294097,221.679
68311171,68168829,104.85900000000001
68311171,68273874,78.147
68311171,68325912,215.761
68313526,68313549,365.16700000000003
68313526,69215607,10.133000000000001
68313526,7787778511,426.68899999999996
68313549,68280753,328.717
68313549,68313526,365.16700000000003
68313549,7787778511,103.809
68313582,68178863,137.237
68313582,68280753,304.66900000000004
68313582,68237672,18.075
68313596,68199562,48.308
68313596,68162944,410.872
68313596,68178863,109.549
68313606,68332339,58.166999999999994
68313606,68199600,246.24900000000002
68313854,68313857,59.857
68313854,68325915,95.484
68313854,68280719,117.61099999999999
68313857,68313854,59.857
68313869,68253247,67.738
68313869,68270311,141.137
68313869,68385130,302.535
68314137,68228564,85.25
68314140,68314141,98.251
68314140,68444892,136.815
68314140,68294128,128.66400000000002
68314141,68270356,19.755
68314141,68314140,98.251
68314141,68444885,135.627
68314142,68428051,149.642
68314142,68278898,54.895
68314142,68269272,110.798
68314143,68435902,139.05
