osmid,y,x
69106281,33.8653061,-84.4394577
69106333,33.833974,-84.440644
69106377,33.8362902,-84.4399982
69106392,33.8369137,-84.4400755
69107024,33.817517,-84.424544
69107029,33.816879,-84.424666
69107072,33.816334,-84.424856
69107077,33.816231,-84.424717
69107083,33.815881,-84.42269
69107086,33.81657,-84.422981
69107440,33.684784,-84.491804
69107455,33.683465,-84.492188
69107463,33.682771,-84.492725
69107464,33.683153,-84.493333
69107467,33.672448,-84.494537
69107469,33.672135,-84.493169
69107516,33.673663,-84.496024
69107522,33.673294,-84.496107
69107534,33.683822,-84.492865
69107595,33.8018276,-84.4053877
69107616,33.6552919,-84.3645125
69107619,33.6512323,-84.3663959
69107626,33.6510729,-84.3666168
69107627,33.6510295,-84.3667324
69107629,33.6509092,-84.3670211
69107635,33.6492908,-84.3691324
69107954,33.7981942,-84.3907113
69107964,33.8326869,-84.4256326
69108003,33.8350979,-84.427923
69108017,33.8310855,-84.4270003
69108048,33.8347058,-84.4280957
69108062,33.72187,-84.478095
69108107,33.8038757,-84.4098572
69108115,33.8056016,-84.4131621
69108137,33.8036398,-84.4092347
69108172,33.8036388,-84.4074242
69108183,33.8032435,-84.407747
69108378,33.7556541,-84.3782356
69108970,33.755248,-84.465164
69108974,33.7552506,-84.465341
69109116,33.8439766,-84.4296801
69109146,33.8465919,-84.4284558
69109456,33.837724,-84.424881
69109515,33.837848,-84.42477
69109555,33.651923,-84.360182
69109568,33.650137,-84.360025
69109821,33.8213305,-84.3685769
69109828,33.820646,-84.366776
69109861,33.8213035,-84.3665961
69110661,33.815822,-84.423954
69110663,33.815859,-84.424153
69110731,33.8208303,-84.3918092
69110733,33.8212412,-84.3918435
69110903,33.779789,-84.44639
69110909,33.779789,-84.445548
69111285,33.818129,-84.425854
69111298,33.818741,-84.425262
69111315,33.81758,-84.426151
69111339,33.816879,-84.42516
69111828,33.7463713,-84.3944372
69111854,33.7458298,-84.3979882
69111939,33.6911,-84.498274
69111964,33.6902383,-84.4958236
69112060,33.744082,-84.3874526
69112333,33.754208,-84.384559
69112397,33.7606441,-84.3774314
69112401,33.7599009,-84.37863
69112453,33.7575103,-84.3794559
69112466,33.7538341,-84.3788856
69112480,33.8028577,-84.4078779
69112487,33.8022494,-84.4078795
69112540,33.8024461,-84.4076759
69112550,33.8010465,-84.4078294
69112621,33.7562304,-84.3786086
69112671,33.7609005,-84.382162
69112696,33.7593685,-84.3783507
69112700,33.7597271,-84.3785247
69112713,33.7601934,-84.379249
69112725,33.7609211,-84.3807131
69113203,33.8005636,-84.4879226
69113246,33.8686113,-84.4425849
69113297,33.8645156,-84.4398765
69113662,33.876613,-84.411778
69113683,33.876747,-84.412836
69113686,33.849658,-84.381254
69113691,33.84886,-84.381209
69113696,33.684597,-84.407989
69113698,33.6852977,-84.4041084
69114051,33.795536,-84.3899
69114062,33.79566,-84.389064
69114608,33.805782,-84.464608
69114611,33.805648,-84.464591
69114613,33.798156,-84.467097
69114638,33.797587,-84.466825
69114799,33.7232409,-84.3575772
69114832,33.756724,-84.512359
69114835,33.756726,-84.512872
69114841,33.75418,-84.514767
69114845,33.754144,-84.512835
69114851,33.758574,-84.510919
69114866,33.758768,-84.510916
69114912,33.6966721,-84.4108043
69115078,33.6528664,-84.3976205
69115438,33.7413707,-84.4152348
69115445,33.7411374,-84.4176082
69115544,33.7290463,-84.392798
69115569,33.7318082,-84.390918
69115638,33.8247079,-84.3960405
69115671,33.7403707,-84.3934372
69115677,33.7397967,-84.392404
69115701,33.7359358,-84.3913929
69115751,33.690871,-84.352348
69115763,33.691098,-84.352058
69115767,33.706788,-84.361596
69115772,33.705725,-84.361199
69116015,33.779642,-84.4075701
69116075,33.7758835,-84.4070075
69116243,33.7755914,-84.4260758
69116328,33.813959,-84.425906
69116330,33.813883,-84.425782
69116480,33.685036,-84.492325
69116506,33.683905,-84.49074
69116521,33.68228,-84.490817
69116563,33.688384,-84.352907
69116567,33.688383,-84.353279
69116573,33.688134,-84.353691
69116575,33.68784,-84.354143
69116686,33.7520861,-84.4460784
69116857,33.852405,-84.373484
69116891,33.8073125,-84.3535002
69116893,33.8071162,-84.3533015
69116895,33.8067757,-84.3528777
69116900,33.8083274,-84.3527297
69116924,33.807058,-84.354203
69116933,33.7991491,-84.3625261
69116936,33.7995253,-84.3623295
69116943,33.793802,-84.368481
69116947,33.793731,-84.368218
69117108,33.769694,-84.389295
69117124,33.770056,-84.389861
69117133,33.7730044,-84.3900428
69117137,33.7634107,-84.3835532
69117194,33.739409,-84.351279
69117197,33.739398,-84.349252
69117218,33.7583715,-84.3813925
69117445,33.743873,-84.367408
69117451,33.743925,-84.36813
69117457,33.7435132,-84.3724522
69117465,33.744111,-84.3793235
69117472,33.743533,-84.3748442
69117928,33.718451,-84.496886
69117979,33.704726,-84.491887
69118019,33.702214,-84.494119
69118024,33.772616,-84.3900856
69118052,33.7657102,-84.3902819
69118105,33.7708463,-84.3904623
69118144,33.7658226,-84.390402
69118311,33.7416225,-84.4199783
69118334,33.740684,-84.418471
69118588,33.752578,-84.441052
69118738,33.6903015,-84.4993696
69118789,33.6906047,-84.4999692
69118938,33.83285,-84.411836
69118940,33.832618,-84.411535
69118989,33.674945,-84.489635
69118991,33.674912,-84.490303
69119297,33.7540343,-84.4964568
69119309,33.7561492,-84.4949467
69119358,33.7607081,-84.4846139
69119407,33.7614734,-84.4917851
69119432,33.7586728,-84.4937898
69119443,33.815252,-84.409008
69119446,33.814786,-84.408912
69119479,33.7664461,-84.4966765
69119490,33.7661757,-84.5019154
69120734,33.825075,-84.359171
69120737,33.8253793,-84.3592432
69120764,33.8322231,-84.3597848
69120868,33.6976799,-84.3941689
69120893,33.69795,-84.400432
69120962,33.7041241,-84.4040698
69121116,33.696619,-84.409435
69121303,33.7616613,-84.3806188
69121345,33.7603232,-84.3789284
69121376,33.771263,-84.38037
69121427,33.7687476,-84.3746439
69121487,33.7512882,-84.4496787
69121526,33.769373,-84.389339
69121541,33.6514825,-84.3945176
69121583,33.6512024,-84.3961876
69121624,33.6525598,-84.3946951
69121625,33.6522743,-84.3948876
69121635,33.851707,-84.371301
69121646,33.8508607,-84.3728165
69121655,33.851321,-84.373637
69121671,33.851888,-84.373511
69121676,33.851551,-84.374543
69122237,33.759658,-84.382188
69122299,33.7501677,-84.3816359
69122348,33.7484283,-84.3836927
69122351,33.7480483,-84.3843454
69122363,33.7478934,-84.3838376
69122557,33.6718893,-84.3723677
69122567,33.671697,-84.371632
69122576,33.674299,-84.370971
69122581,33.673602,-84.36951
69122588,33.672341,-84.367818
69122611,33.673526,-84.371492
69122644,33.671087,-84.369781
69122649,33.670979,-84.370943
69122656,33.671312,-84.370215
69122861,33.7872021,-84.4937607
69122864,33.7873066,-84.4936758
69122877,33.7903219,-84.4903317
69123176,33.8383199,-84.3737344
69123178,33.8380694,-84.3736102
69123224,33.8436918,-84.3876195
69123259,33.7632767,-84.3829488
69123280,33.7611193,-84.3793777
69123318,33.8037313,-84.410978
69123866,33.696524,-84.411227
69123879,33.695773,-84.412078
69123979,33.6969379,-84.4053735
69124164,33.666964,-84.496068
69124174,33.667739,-84.495415
69124192,33.668756,-84.495302
69124210,33.668897,-84.49473
69124217,33.668597,-84.495842
69124253,33.7412114,-84.4120549
69124261,33.7409738,-84.4141327
69124349,33.7194336,-84.3966138
69124375,33.7221227,-84.3937968
69124380,33.7223352,-84.3939234
69124399,33.725553,-84.393575
69124408,33.71848,-84.393637
69124415,33.715823,-84.393815
69124438,33.7368866,-84.3926257
69124441,33.7335354,-84.3922941
69124550,33.7427994,-84.3681417
69124554,33.7428997,-84.3673504
69124870,33.7462683,-84.3881198
69124886,33.7735638,-84.4089726
69124920,33.740665,-84.416511
69124921,33.738169,-84.416373
69124924,33.747728,-84.420894
69124926,33.747498,-84.421772
69125200,33.707115,-84.487775
69125202,33.707482,-84.487879
69125237,33.708615,-84.487638
69125242,33.708135,-84.487615
69125244,33.707624,-84.48742
69125251,33.70733,-84.487313
69125256,33.707079,-84.487263
69125266,33.702449,-84.483695
69125275,33.702542,-84.482966
69125285,33.703226,-84.482843
69125291,33.703655,-84.482836
69125294,33.703777,-84.482879
69125301,33.70432,-84.48298
69125462,33.825449,-84.360551
69125507,33.8107987,-84.3684733
69125511,33.811229,-84.3688271
69125674,33.798059,-84.390518
69126031,33.744908,-84.4266579
69126039,33.7469206,-84.4299075
69126408,33.767784,-84.444504
69126414,33.768404,-84.444517
69126442,33.752471,-84.442578
69126550,33.7598792,-84.3769798
69126564,33.7601077,-84.3747608
69126611,33.7430268,-84.3650815
69126652,33.7436921,-84.3645008
69126660,33.7436979,-84.3618813
69126717,33.7434975,-84.3677366
69126723,33.743442,-84.3576661
69126730,33.7430289,-84.3619858
69126741,33.7432481,-84.3672273
69126748,33.7427556,-84.3667724
69126750,33.742526,-84.366769
69127169,33.672702,-84.500317
69127176,33.673248,-84.499438
69127291,33.746584,-84.497692
69127296,33.843602,-84.381967
69127299,33.8440428,-84.3819446
69128085,33.6901441,-84.5007111
69128194,33.7692046,-84.390567
69128862,33.7665324,-84.3877798
69128871,33.7663792,-84.3898699
69128927,33.7679361,-84.388923
69128937,33.653111,-84.3674752
69128939,33.653076,-84.3675944
69128990,33.7887431,-84.4027165
69129075,33.7874025,-84.3908423
69129162,33.7005636,-84.4306403
69129299,33.6518866,-84.3943066
69129549,33.688484,-84.354957
69129551,33.688793,-84.354661
69129631,33.7445738,-84.3944783
69129651,33.7444896,-84.3980245
69129654,33.7443446,-84.398574
69129793,33.79524,-84.389078
69129923,33.702681,-84.451562
69129927,33.702583,-84.452667
69130011,33.745344,-84.396675
69130023,33.745911,-84.3934238
69130052,33.7468824,-84.3882468
69130077,33.7488165,-84.3841141
69130523,33.7508126,-84.3813687
69130538,33.748644,-84.3855308
69131077,33.732332,-84.393632
69131159,33.712151,-84.532379
69131161,33.712629,-84.530749
69131518,33.876959,-84.39741
69131519,33.876885,-84.397201
69131588,33.873906,-84.395024
69131603,33.877737,-84.388783
69131752,33.877447,-84.396828
69131810,33.858441,-84.453616
69131830,33.8595092,-84.4528843
69131836,33.8600811,-84.4525815
69132021,33.708623,-84.486782
69132032,33.703419,-84.482262
69132053,33.7434596,-84.3820597
69132068,33.7439962,-84.3866949
69132092,33.7463012,-84.3877899
69132106,33.748757,-84.3835902
69133240,33.7568865,-84.40359
69133255,33.7413755,-84.4118326
69133258,33.741811,-84.413626
69133263,33.760727,-84.3494929
69133286,33.761918,-84.349731
69133293,33.7600691,-84.3493108
69133309,33.761915,-84.349601
69133333,33.754855,-84.424209
69133337,33.754893,-84.423714
69133403,33.7728489,-84.4251175
69133408,33.7562638,-84.4163475
69133560,33.732778,-84.354422
69133567,33.732616,-84.353923
69133574,33.735688,-84.368223
69133986,33.673887,-84.496579
69134011,33.67318,-84.495715
69134012,33.6727693,-84.4959348
69134145,33.6836109,-84.4099199
69134161,33.6813165,-84.4120822
69134311,33.7145781,-84.4261001
69134855,33.7510499,-84.4441438
69135711,33.6816052,-84.3978934
69135725,33.6776364,-84.3978056
69135955,33.78119,-84.426049
69135957,33.780599,-84.426079
69136159,33.8380162,-84.3844032
69136161,33.838062,-84.384646
69136193,33.833894,-84.351412
69136464,33.675914,-84.5168881
69136466,33.6739803,-84.5177515
69136979,33.7330219,-84.3919321
69137061,33.7452549,-84.391776
69137743,33.672768,-84.494809
69137746,33.672468,-84.495013
69137754,33.6735559,-84.497149
69137761,33.672982,-84.49523
69137792,33.687077,-84.353422
69137808,33.67203,-84.367423
69137812,33.6721326,-84.367367
69137817,33.670533,-84.369381
69137820,33.670671,-84.369296
69138212,33.742928,-84.358215
69138793,33.7023281,-84.5397659
69138843,33.6936026,-84.4879382
69138849,33.6915227,-84.4896571
69138856,33.6904171,-84.4924511
69139235,33.7436127,-84.3586825
69139329,33.6494981,-84.3595109
69139334,33.650117,-84.3595477
69139345,33.648493,-84.360972
69139352,33.6497232,-84.3613637
69139600,33.797843,-84.349322
69139608,33.797932,-84.34974
69139640,33.7681041,-84.4947728
69140030,33.764849,-84.372865
69140036,33.766362,-84.372632
69140040,33.767905,-84.372577
69140232,33.752825,-84.42414
69140240,33.75298,-84.424496
69140257,33.751537,-84.423893
69140268,33.751747,-84.424138
69140272,33.751504,-84.429814
69140275,33.751152,-84.429833
69140305,33.672687,-84.495409
69140358,33.7577863,-84.4937045
69140364,33.698304,-84.4984004
69140366,33.6977956,-84.4984962
69140527,33.708144,-84.486497
69140532,33.707347,-84.486276
69140538,33.702764,-84.482712
69140563,33.702196,-84.482523
69141233,33.7673582,-84.3861598
69141370,33.8113406,-84.3716218
69141773,33.8174855,-84.4469191
69141782,33.817768,-84.448542
69142110,33.7687224,-84.3547132
69142135,33.8258152,-84.367104
69142539,33.7489244,-84.4419682
69142554,33.750349,-84.444142
69142562,33.7654361,-84.3858025
69142576,33.762298,-84.3841698
69143129,33.704843,-84.530717
69143327,33.7516991,-84.3798641
69143369,33.8457942,-84.3540245
69143841,33.7082739,-84.509848
69143842,33.7096489,-84.5098561
69143863,33.653946,-84.380561
69143884,33.654736,-84.382291
69143901,33.6502997,-84.3754937
69143904,33.6521758,-84.376068
69143923,33.809885,-84.4379653
69144061,33.705235,-84.403538
69144104,33.698129,-84.399536
69144163,33.7891643,-84.3904095
69144393,33.7776025,-84.3907578
69144397,33.780188,-84.3905865
69144406,33.7815362,-84.391609
69144866,33.7419771,-84.4177048
69144874,33.742234,-84.417961
69144899,33.865024,-84.4512371
69144902,33.865483,-84.45084
69145131,33.6567048,-84.5207037
69145149,33.6562993,-84.5216915
69145163,33.861341,-84.375519
69145165,33.861333,-84.374754
69145171,33.851871,-84.384124
69145176,33.8513438,-84.3847726
69145177,33.851919,-84.384297
69145207,33.7283771,-84.386065
69145209,33.7283497,-84.385153
69145266,33.7450365,-84.3877455
69145307,33.743494,-84.3776418
69145312,33.706335,-84.484048
69145314,33.707392,-84.484073
69145327,33.708571,-84.484871
69145358,33.707243,-84.488565
69145373,33.706347,-84.484706
69145381,33.705858,-84.48403
69145384,33.705847,-84.48347
69145434,33.705057,-84.483474
69145442,33.705588,-84.483342
69145628,33.803447,-84.381976
69145644,33.804037,-84.380606
69145651,33.802799,-84.379986
69145668,33.802476,-84.380444
69145794,33.8038609,-84.4112581
69145805,33.80601,-84.4152504
69145815,33.8048721,-84.4134566
69145854,33.8013563,-84.4078825
69146307,33.698473,-84.484253
69146328,33.6981941,-84.483293
69146357,33.8157616,-84.3605717
69146361,33.8145814,-84.3603967
69146592,33.8737529,-84.3503733
69146596,33.8732122,-84.3505419
69146602,33.873129,-84.35109
69146623,33.872805,-84.350662
69146629,33.8198,-84.389059
69146632,33.8200742,-84.3894238
69146697,33.7602348,-84.3720574
69146707,33.761356,-84.372027
69146722,33.763233,-84.371972
69146733,33.763958,-84.371957
69146743,33.764849,-84.371944
69146751,33.766387,-84.371922
69146756,33.767282,-84.371909
69146761,33.767902,-84.371893
69146765,33.768416,-84.371881
69146767,33.768753,-84.37187
69146772,33.769926,-84.371828
69146775,33.771176,-84.371773
69146790,33.7736584,-84.370957
69147050,33.7523607,-84.494269
69147108,33.7528782,-84.4938374
69147118,33.7520858,-84.4944287
69147377,33.767926,-84.3540535
69147500,33.7589264,-84.3610938
69147502,33.7604416,-84.362672
69147509,33.824126,-84.352157
69147527,33.837655,-84.457994
69147819,33.6966656,-84.4125857
69148032,33.82467,-84.3523711
69148047,33.8005321,-84.3716312
69148050,33.8006887,-84.3712196
69148117,33.737822,-84.430755
69148120,33.738922,-84.430718
69148124,33.7480486,-84.428671
69148193,33.697729,-84.421127
69148203,33.697471,-84.419705
69148208,33.6973023,-84.4195846
69148536,33.697458,-84.512964
69148542,33.697775,-84.514434
69148880,33.8518042,-84.4312142
69148890,33.848693,-84.4314845
69148897,33.8460988,-84.4303491
69148901,33.845897,-84.44858
69148915,33.846039,-84.448131
69149146,33.8282189,-84.3669609
69149149,33.8209541,-84.3659515
69149159,33.8206094,-84.3660898
69149226,33.7755614,-84.3907203
69149229,33.772129,-84.3906311
69149280,33.69002,-84.40123
69149400,33.6833656,-84.409996
69149418,33.6813149,-84.4110528
69149423,33.6786409,-84.4123662
69149646,33.7202299,-84.4804886
69149660,33.72215,-84.45997
69149662,33.722626,-84.459864
69149829,33.7556604,-84.3785996
69149882,33.7530828,-84.3717802
69149892,33.752177,-84.371489
69149894,33.751456,-84.371167
69149933,33.7445634,-84.3994387
69150008,33.7045744,-84.408052
69150106,33.6693806,-84.4946184
69150116,33.669003,-84.495932
69150123,33.668784,-84.494701
69150141,33.668624,-84.493604
69150248,33.7415258,-84.414684
69150256,33.741903,-84.417302
69150307,33.704311,-84.482543
69150538,33.865116,-84.453742
69150758,33.7952019,-84.3877663
69150802,33.7940435,-84.3877922
69150809,33.7945499,-84.3876553
69151116,33.7823436,-84.3548233
69151125,33.7819098,-84.3541579
69151131,33.781002,-84.368164
69151149,33.781183,-84.368862
69151198,33.6811366,-84.3996066
69151302,33.6914282,-84.4922736
69151310,33.691,-84.492213
69151323,33.6916472,-84.4908373
69151331,33.6934012,-84.500235
69151376,33.6903396,-84.5037457
69151382,33.69865,-84.459774
69151397,33.69968,-84.457346
69151710,33.6815537,-84.4004046
69151711,33.6811332,-84.4003583
69151825,33.661036,-84.393091
69151862,33.872244,-84.356252
69151878,33.872047,-84.355618
69151892,33.708753,-84.393515
69151902,33.7086999,-84.3942991
69151935,33.7583332,-84.4730958
69151943,33.7557889,-84.4692373
69151947,33.756019,-84.469798
69152409,33.7582994,-84.4691812
69152439,33.757327,-84.469352
69152591,33.668489,-84.501363
69152668,33.697407,-84.415624
69152680,33.697463,-84.417127
69152683,33.697235,-84.41771
69152932,33.6911779,-84.4926825
69153054,33.728145,-84.433769
69153832,33.688948,-84.355372
69153846,33.686717,-84.353067
69153870,33.6727631,-84.3697549
69153966,33.68545,-84.402213
69154003,33.6838137,-84.407852
69154362,33.778081,-84.510002
69154365,33.778077,-84.509569
69154597,33.718521,-84.438788
69154648,33.720261,-84.417557
69154649,33.720255,-84.41687
69154661,33.751516,-84.370978
69154663,33.7529538,-84.3716414
69154684,33.747648,-84.3973782
69154761,33.700587,-84.398953
69154783,33.7004727,-84.3948375
69154980,33.702467,-84.459954
69154985,33.702539,-84.460332
69154990,33.698362,-84.459948
69155077,33.7432486,-84.3834717
69155102,33.8634097,-84.4398528
69155171,33.8589555,-84.4520949
69155245,33.6843825,-84.4068844
69155609,33.756661,-84.4228418
69155632,33.758773,-84.42128
